0 0.127171 0.991946 1.000000
1 0.744652 0.764016 -149526589131227580.000000
2 0.704398 1.029594 -139778871488560190.000000
3 1.496323 0.418364 -331548033815759490.000000
4 1.989532 0.423319 -450981593196462720.000000
5 2.214209 0.263983 -505388490304360640.000000
6 2.241279 0.941477 -511943627187640380.000000
7 1.271249 5.493855 -277045063675750560.000000
8 1.000153 1.360543 -211397621810842020.000000
9 0.331950 1.560580 -49588465035859216.000000
10 0.223334 1.030616 -23286624937107720.000000
11 -0.767327 0.763795 216607736244564740.000000
12 -1.011567 0.804738 275751772858868770.000000
13 -0.869198 1.143257 241276334797425790.000000
14 -0.654866 1.177422 189374726757658530.000000
15 -0.328776 1.173955 110410084595489470.000000
16 -0.624531 0.868513 182028834917771200.000000
17 -0.409162 1.117744 129875958947866930.000000
18 0.196051 1.066613 -16679756421152668.000000
19 -0.200049 0.999209 79238080792023952.000000
20 0.253304 0.988001 -30543833978123112.000000
21 1.104740 0.560939 -236723951122002780.000000
22 -0.462020 0.928068 142675842918374830.000000
23 -0.991363 0.680676 270859438454436830.000000
24 -1.572161 0.474998 411502967231997820.000000
25 -0.304056 1.560764 104423995671637630.000000
26 0.695334 0.822407 -137583972216481230.000000
27 -0.519181 0.915258 156517749775627300.000000
28 -0.924619 0.746256 254696998360036860.000000
29 -1.877132 0.263329 485353567992555200.000000
30 -1.739372 0.337818 451994055150249980.000000
31 -1.812189 0.296842 469627151659275260.000000
32 -0.087039 1.527561 51872047106809928.000000
33 -0.541246 0.867027 161860888407658050.000000
34 -0.158879 1.143224 69268656152176880.000000
35 0.294107 0.969836 -40424575819098312.000000
36 -0.295175 0.999685 102273437798994580.000000
37 -0.358257 0.979601 117549049904675760.000000
38 0.540056 0.921589 -99982465494804480.000000
39 -0.243385 1.123234 89732211991862992.000000
40 -0.472915 0.921082 145314156184813250.000000
41 -0.254982 1.082547 92540500622805824.000000
42 -0.532304 0.896582 159695550068536290.000000
43 -1.082095 0.641600 292830601874944830.000000
44 -0.476333 1.603226 146141862307617380.000000
45 0.503647 0.986706 -91165917240291872.000000
46 0.194769 1.113895 -16369366625101122.000000
47 0.509384 0.895146 -92555281089284624.000000
48 -0.363536 1.065727 118827560255078660.000000
49 -0.353923 1.003455 116499636784691840.000000
50 0.545244 0.917581 -101238805145489440.000000
51 1.355480 0.463005 -297442107416282750.000000
52 0.961577 1.578298 -202056366996337410.000000
53 0.102329 1.579455 6015649856809047.000000
54 0.468703 0.900679 -82704100181266720.000000
55 0.856838 0.696387 -176693086518980000.000000
